boosts,damageDealt,heals,killStreaks,longestKill,rideDistance,walkDistance,weaponsAcquired
0,94.89,0,1,4.02,0.0,155.0,4
2,556.9,0,1,99.57,408.9,1751.0,5
3,70.77,2,1,143.1,9866.0,2210.0,4
3,338.5,0,1,27.63,0.0,2823.0,5
0,57.0,0,0,0.0,0.0,184.9,1
0,400.0,0,1,71.02,0.0,1515.0,5
5,224.0,1,1,207.8,3566.0,757.3,5
1,159.9,1,1,58.65,1499.0,1682.0,5
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,95.73,2
0,0.0,0,0,0.0,0.0,106.2,3
0,23.17,0,0,0.0,0.0,378.2,4
5,447.9,3,1,169.7,0.0,1122.0,7
2,200.0,1,1,10.61,0.0,3901.0,4
0,142.0,0,1,10.61,0.0,239.2,2
0,298.0,0,1,66.87,0.0,2630.0,3
0,0.0,0,0,0.0,0.0,228.0,2
1,106.0,0,1,121.5,236.6,2039.0,2
1,148.6,0,1,3.61,0.0,76.04,2
1,175.7,1,1,73.49,5302.0,1130.0,5
0,0.0,0,0,0.0,0.0,18.39,2
0,0.0,0,0,0.0,0.0,118.8,5
2,245.9,2,1,56.76,0.0,1433.0,3
6,72.67,3,0,0.0,0.0,2763.0,8
0,55.86,0,0,0.0,0.0,296.9,3
3,409.9,0,2,204.9,1160.0,1593.0,6
2,323.1,4,1,16.14,7181.0,1399.0,5
1,171.5,0,1,20.5,504.7,2114.0,5
10,842.9,7,1,79.89,0.0,3702.0,4
0,199.0,1,1,19.08,0.0,1499.0,7
0,100.0,2,1,7.56,0.0,733.4,4
7,220.0,0,1,19.4,3061.0,2436.0,10
3,0.0,3,0,0.0,6352.0,1892.0,6
0,114.6,0,0,0.0,0.0,0.0,7
1,218.4,1,1,12.88,0.0,723.2,2
1,0.0,3,0,0.0,0.0,979.7,5
1,0.0,0,0,0.0,0.0,258.8,7
0,158.8,0,1,27.48,0.0,42.22,2
0,139.0,0,1,8.95,0.0,31.78,1
0,0.0,0,0,0.0,0.0,52.16,2
2,301.2,1,1,10.98,1073.0,833.5,5
0,123.2,1,1,5.83,6537.0,814.8,3
0,0.0,0,0,0.0,0.0,160.6,0
6,404.1,1,1,9.72,3281.0,2064.0,6
6,200.0,1,1,21.81,0.0,1553.0,3
3,649.0,2,0,0.0,2044.0,416.5,7
0,61.74,0,0,0.0,0.0,1080.0,3
0,0.0,0,0,0.0,34.43,1750.0,0
0,23.22,0,0,0.0,0.0,122.1,2
0,57.75,0,0,0.0,0.0,692.9,3
0,0.0,0,0,0.0,0.0,0.0,0
3,431.5,4,1,80.05,105.0,4255.0,11
1,309.4,2,1,44.1,0.0,341.8,3
0,0.0,0,0,0.0,0.0,262.5,2
1,86.0,1,0,0.0,2037.0,1918.0,3
0,48.51,0,0,0.0,0.0,127.4,4
0,22.8,0,0,0.0,0.0,1246.0,4
0,42.32,0,0,0.0,0.0,18.75,1
2,183.9,0,1,67.82,0.0,1109.0,4
5,45.11,3,0,0.0,3243.0,3811.0,7
0,0.0,0,0,0.0,0.0,126.2,6
1,0.0,1,0,0.0,0.0,1045.0,4
4,216.1,4,1,150.5,3654.0,3104.0,6
0,0.0,0,0,0.0,507.1,619.5,8
0,0.0,0,0,0.0,1395.0,1066.0,4
0,0.0,0,0,0.0,0.0,1412.0,6
2,198.0,0,1,181.2,0.0,2489.0,6
0,127.6,0,1,7.1,0.0,413.4,3
0,0.0,0,0,0.0,0.0,11.71,1
0,0.0,0,0,0.0,0.0,33.37,0
0,0.0,0,0,0.0,0.0,15.4,1
0,0.0,0,0,0.0,0.0,78.69,1
3,669.4,7,1,190.6,7057.0,2780.0,5
1,71.81,0,1,8.02,1521.0,1423.0,17
0,0.0,0,0,0.0,0.0,3.45,0
0,40.0,0,0,0.0,0.0,3.72,1
2,275.0,1,1,28.03,5.07,818.4,3
2,335.1,2,1,72.46,0.0,2859.0,5
0,190.7,0,1,95.54,1003.0,1944.0,9
0,34.56,0,0,0.0,0.0,36.86,0
0,0.0,0,0,0.0,2606.0,2323.0,4
0,98.28,0,0,0.0,0.0,153.6,4
0,19.35,0,0,0.0,0.0,81.55,2
0,0.0,0,0,0.0,0.0,603.8,8
0,94.92,0,0,0.0,0.0,896.3,3
0,19.35,0,0,0.0,0.0,25.94,1
0,149.9,0,1,136.0,0.0,1130.0,3
0,0.0,0,0,0.0,0.0,759.4,7
0,0.0,0,0,0.0,0.0,68.75,3
1,158.1,1,1,2.08,0.0,1721.0,3
0,73.76,0,1,56.83,0.0,247.0,3
4,100.0,9,1,7.43,0.0,2023.0,6
0,0.0,0,0,0.0,0.0,69.69,2
2,93.31,0,0,0.0,0.0,1237.0,3
0,0.0,0,0,0.0,0.0,1110.0,3
8,0.0,0,0,0.0,1123.0,2681.0,5
0,24.18,0,0,0.0,0.0,597.2,1
0,63.07,0,0,0.0,0.0,424.6,1
0,19.05,0,0,0.0,0.0,1391.0,4
1,202.0,1,1,176.4,0.0,3386.0,4
0,0.0,0,0,0.0,0.0,99.03,1
0,71.4,0,0,0.0,0.0,323.1,3
0,80.0,0,0,0.0,0.0,37.59,1
0,0.0,0,0,0.0,0.0,69.84,1
2,295.0,6,1,14.05,0.0,890.5,3
4,100.0,0,1,11.07,0.0,1177.0,4
0,0.0,0,0,0.0,0.0,1833.0,4
0,98.71,0,1,7.94,5781.0,603.5,4
0,100.0,0,1,3.31,0.0,112.9,2
2,223.6,2,1,34.6,0.0,1718.0,4
0,0.0,0,0,0.0,0.0,389.0,3
6,431.7,4,1,88.23,5384.0,1794.0,5
6,374.8,12,1,28.68,0.0,2086.0,5
0,100.0,0,1,9.51,0.0,55.97,1
0,49.97,0,0,0.0,0.0,463.5,4
0,0.0,5,0,0.0,0.0,606.2,3
2,0.0,40,0,0.0,9294.0,935.1,6
4,0.0,34,0,0.0,2537.0,2637.0,5
2,0.0,0,0,0.0,0.0,1962.0,5
5,65.0,11,1,85.86,698.4,2767.0,5
0,0.0,0,0,0.0,0.0,326.2,3
0,199.3,0,1,10.63,0.0,82.15,1
5,77.0,0,1,15.18,0.0,1958.0,2
0,0.0,0,0,0.0,0.0,32.1,1
0,66.44,0,0,0.0,0.0,55.68,2
0,0.0,0,0,0.0,0.0,245.0,2
0,100.0,1,1,3.78,930.4,282.2,4
2,210.5,0,1,6.15,5043.0,589.4,3
0,0.0,0,0,0.0,0.0,381.1,7
1,73.53,0,0,0.0,387.1,1138.0,10
0,0.0,0,0,0.0,0.0,86.82,2
1,125.8,2,1,13.75,0.0,638.7,4
4,70.07,1,1,2.45,3174.0,1903.0,6
0,324.9,0,1,12.01,0.0,382.6,3
1,28.73,5,0,0.0,0.0,3574.0,3
3,432.8,0,1,33.35,0.0,1179.0,7
0,0.0,0,0,0.0,0.0,0.0,1
0,159.8,0,1,9.23,0.0,494.2,3
1,100.0,0,1,10.37,0.0,1631.0,3
1,200.0,0,1,118.6,0.0,1663.0,4
1,34.3,0,0,0.0,0.0,67.44,2
0,0.0,0,0,0.0,0.0,0.0,0
2,100.0,2,1,1.78,0.0,573.2,4
1,0.0,5,0,0.0,0.0,1879.0,3
1,100.0,0,1,2.05,0.0,244.0,6
5,48.76,7,0,0.0,4095.0,2590.0,6
0,0.0,0,0,0.0,690.5,1044.0,6
2,62.89,0,0,0.0,0.0,768.5,3
0,0.0,0,0,0.0,0.0,29.0,1
0,0.0,0,0,0.0,0.0,407.3,4
0,0.0,0,0,0.0,0.0,554.1,1
0,0.0,0,0,0.0,0.0,147.5,1
0,89.2,0,1,4.87,1875.0,784.3,5
1,0.0,0,0,0.0,0.0,141.7,1
0,0.0,0,0,0.0,0.0,11.27,1
0,158.3,0,1,19.85,0.0,329.7,2
1,241.7,0,1,85.4,1354.0,2104.0,7
0,100.0,1,1,3.15,0.0,59.08,2
4,220.1,7,1,2.64,3426.0,1469.0,5
0,0.0,0,0,0.0,0.0,34.05,0
0,57.06,0,0,0.0,0.0,0.0,1
2,39.78,0,0,0.0,0.0,1237.0,2
3,405.8,3,1,50.52,0.0,2433.0,6
1,86.76,1,1,5.38,0.0,198.6,4
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,139.1,2
5,278.1,0,1,37.84,477.6,3425.0,6
0,89.65,0,1,39.67,0.0,508.7,3
4,330.2,2,1,25.57,0.0,1428.0,5
2,0.0,0,0,0.0,0.0,394.4,4
0,0.0,1,0,0.0,0.0,2071.0,9
0,0.0,0,0,0.0,0.0,5.81,0
0,0.0,0,0,0.0,0.0,142.5,2
5,189.5,0,1,103.0,0.0,2343.0,3
2,105.6,0,1,3.39,2408.0,2436.0,3
2,200.0,0,1,37.2,0.0,731.6,3
2,187.4,2,1,17.03,4410.0,1656.0,7
2,279.2,1,1,45.73,0.0,1091.0,4
0,106.4,0,0,0.0,1553.0,1042.0,4
4,384.6,1,1,25.25,0.0,1432.0,3
0,0.0,0,0,0.0,0.0,184.5,4
0,0.0,0,0,0.0,187.1,997.2,5
1,100.0,3,1,25.27,0.0,1150.0,4
0,0.0,0,0,0.0,0.0,124.5,1
4,147.7,3,1,96.21,0.0,2658.0,2
4,100.0,4,1,46.94,3194.0,2171.0,3
0,0.0,0,0,0.0,0.0,486.0,0
0,0.0,0,0,0.0,0.0,972.0,9
2,0.0,1,0,0.0,1029.0,1197.0,3
0,0.0,0,0,0.0,0.0,97.05,3
0,6.48,0,0,0.0,0.0,28.79,0
0,30.16,0,0,0.0,0.0,605.3,1
6,278.7,3,1,23.06,0.0,2940.0,6
0,300.1,0,1,26.19,0.0,1723.0,3
0,81.91,0,0,0.0,0.0,176.7,3
5,580.5,2,1,50.61,0.0,1708.0,9
1,0.0,0,0,0.0,0.0,911.2,3
6,152.8,9,1,3.56,1431.0,1029.0,7
0,0.0,0,0,0.0,0.0,11.26,1
0,0.0,0,0,0.0,0.05,6231.0,3
4,600.0,6,1,29.91,3479.0,1266.0,4
0,0.0,0,0,0.0,0.0,0.0,0
1,0.0,0,0,0.0,964.3,2166.0,4
0,241.6,0,1,47.04,0.0,209.7,4
2,80.62,5,1,52.3,684.6,3212.0,4
0,0.0,0,0,0.0,0.0,0.0,1
0,130.1,0,1,16.08,0.0,573.5,5
5,240.0,1,1,3.92,5433.0,2445.0,8
0,0.0,0,0,0.0,0.0,59.57,4
0,0.0,0,0,0.0,0.0,4.18,1
2,242.8,1,1,19.65,0.0,3026.0,6
0,0.0,0,0,0.0,0.0,191.2,2
6,96.41,5,1,0.68,8756.0,1757.0,6
1,0.0,0,0,0.0,0.0,26.2,3
1,100.0,0,1,9.49,0.0,395.9,8
0,0.0,0,0,0.0,0.0,0.38,0
0,0.0,0,0,0.0,0.0,99.9,1
0,55.82,0,0,0.0,0.0,574.6,3
1,0.0,2,0,0.0,0.0,1031.0,2
0,0.0,0,0,0.0,0.0,521.1,6
4,138.8,0,1,1.51,555.0,3047.0,2
0,0.0,0,0,0.0,0.0,1106.0,9
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,288.6,9
0,0.0,0,0,0.0,0.0,187.9,4
1,100.0,0,1,7.57,0.0,105.7,2
0,0.0,0,0,0.0,0.0,31.92,1
1,100.0,0,1,1.85,127.2,1925.0,5
0,88.15,0,0,0.0,0.0,36.19,1
0,0.0,0,0,0.0,0.0,0.0,0
5,300.0,3,2,31.24,2016.0,1389.0,7
2,100.0,0,1,2.6,2195.0,536.1,6
0,0.0,0,0,0.0,0.0,94.02,2
0,180.0,0,1,42.42,0.0,1244.0,9
3,116.4,0,0,0.0,0.0,1509.0,5
1,100.0,1,1,1.47,0.0,369.5,2
0,43.0,0,0,0.0,0.0,149.7,1
0,0.0,0,0,0.0,0.0,52.76,1
0,0.0,0,0,0.0,0.0,103.1,0
1,0.0,0,0,0.0,0.0,3568.0,3
0,100.0,2,1,8.3,0.0,178.3,5
0,0.0,0,0,0.0,0.0,64.73,1
0,100.0,0,1,3.39,0.0,1194.0,5
4,147.4,0,1,69.54,4236.0,1077.0,6
0,0.0,3,0,0.0,0.0,430.5,2
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,2,0,0.0,0.0,2160.0,10
1,146.4,7,1,32.72,0.0,1640.0,5
0,0.0,0,0,0.0,557.5,396.2,3
2,175.0,1,1,16.59,0.0,1267.0,2
0,70.52,0,0,0.0,0.0,40.09,2
0,366.2,5,1,140.0,0.0,949.8,4
4,100.0,1,1,3.63,0.0,1813.0,5
0,66.27,0,0,0.0,0.0,84.23,3
0,99.0,0,0,0.0,0.0,0.0,4
0,0.0,0,0,0.0,0.0,0.0,6
0,94.35,0,1,40.69,215.0,3438.0,4
4,240.3,0,1,131.5,0.0,1426.0,5
4,217.3,4,1,109.5,0.0,3002.0,5
1,118.0,0,1,34.68,677.1,2284.0,8
1,174.9,2,1,4.69,0.0,1435.0,6
0,0.0,0,0,0.0,0.0,949.1,5
4,60.56,0,1,9.45,0.0,1492.0,4
2,100.0,6,1,4.9,0.0,822.0,2
4,207.8,0,1,78.06,1091.0,3247.0,4
0,0.0,0,0,0.0,0.0,93.89,2
3,260.2,0,1,26.51,0.0,986.8,3
3,200.0,1,1,38.69,0.0,2089.0,7
4,52.7,6,0,0.0,22420.0,802.4,7
0,159.3,0,1,42.63,0.0,502.2,5
0,99.0,0,0,0.0,0.0,0.0,1
3,618.9,2,1,52.59,1419.0,1678.0,9
6,0.0,8,0,0.0,2830.0,671.2,6
0,51.6,0,0,0.0,0.0,485.5,5
0,42.9,0,0,0.0,0.0,102.5,3
0,380.9,0,0,0.0,0.0,0.0,1
0,60.06,0,0,0.0,0.0,99.62,2
0,100.0,6,1,4.5,410.7,1894.0,8
1,182.0,0,1,64.7,0.0,2208.0,4
6,187.8,3,1,19.88,760.4,1899.0,5
0,0.0,0,0,0.0,0.0,81.77,3
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,258.1,15
8,0.0,12,0,0.0,5454.0,2610.0,5
1,100.0,4,1,14.46,0.0,366.4,2
1,80.95,6,0,0.0,0.0,159.2,6
0,0.0,0,0,0.0,0.0,81.89,0
0,21.85,0,0,0.0,0.0,288.6,1
8,462.1,1,1,75.91,5334.0,2396.0,4
1,200.0,1,1,28.96,647.7,399.2,5
0,100.0,0,1,24.46,0.0,736.5,3
0,217.7,1,1,28.44,0.0,1102.0,3
2,302.8,0,1,52.17,0.0,1640.0,4
0,0.0,0,0,0.0,0.0,78.91,1
0,0.0,0,0,0.0,0.0,33.96,1
0,75.04,0,1,4.58,0.0,769.9,8
0,0.0,0,0,0.0,0.0,10.04,1
5,200.0,0,1,9.89,0.0,1712.0,6
3,377.1,1,1,13.33,1658.0,691.8,5
0,300.0,0,1,13.49,0.0,357.8,7
2,0.0,0,0,0.0,4128.0,2029.0,5
0,170.6,0,1,7.23,0.0,484.1,2
0,195.2,0,1,2.77,0.0,22.39,2
7,311.1,2,1,60.62,2407.0,2412.0,5
1,93.26,0,1,22.13,0.0,2283.0,4
0,0.0,0,0,0.0,0.0,0.0,0
0,92.11,1,0,0.0,0.0,505.8,3
2,0.0,2,0,0.0,0.0,701.5,5
2,100.0,0,1,3.73,0.0,224.7,4
2,0.0,1,0,0.0,0.0,1571.0,7
0,95.59,0,0,0.0,0.0,0.0,2
0,0.0,0,0,0.0,0.0,253.9,1
0,52.49,0,0,0.0,0.0,654.0,1
0,0.0,0,0,0.0,0.0,95.96,1
4,308.9,0,1,246.1,1298.0,1878.0,9
0,90.24,1,0,0.0,0.0,193.2,4
0,0.0,0,0,0.0,1020.0,327.4,5
4,0.0,0,0,0.0,0.0,213.1,3
0,0.0,0,0,0.0,165.5,566.3,2
3,416.5,0,1,158.1,0.0,2012.0,5
2,209.5,2,1,6.41,0.0,3197.0,3
2,281.7,2,1,29.75,0.0,2031.0,5
0,22.94,0,0,0.0,0.0,8.68,3
0,0.0,0,0,0.0,0.0,448.8,3
0,5.58,0,0,0.0,0.0,9.63,1
2,227.9,0,1,17.76,1976.0,1218.0,3
0,223.3,0,1,179.0,0.0,756.9,5
0,0.0,0,0,0.0,0.0,65.88,0
0,0.0,0,0,0.0,0.0,1045.0,10
0,0.0,0,0,0.0,0.0,926.5,2
0,127.3,0,0,0.0,0.0,143.4,4
1,76.85,3,1,56.87,0.05,4625.0,6
0,100.0,0,1,15.27,0.0,2203.0,5
1,0.0,0,0,0.0,0.0,1512.0,7
0,0.0,0,0,0.0,0.0,305.6,2
3,129.5,1,1,76.28,5787.0,1980.0,5
2,330.0,0,1,26.4,0.0,548.1,5
0,0.0,0,0,0.0,0.0,1495.0,4
2,194.8,8,1,5.32,0.0,406.8,4
0,0.0,0,0,0.0,0.0,0.0,0
3,279.2,1,1,311.7,2596.0,1269.0,10
0,10.89,0,0,0.0,0.0,0.0,3
0,51.48,1,0,0.0,1731.0,1067.0,3
4,0.0,4,0,0.0,5481.0,1550.0,6
0,22.19,0,0,0.0,0.0,21.85,1
0,99.0,0,0,0.0,0.0,0.0,6
0,0.0,0,0,0.0,0.0,1833.0,2
2,235.2,1,1,121.2,541.9,4700.0,6
0,33.11,0,0,0.0,0.0,923.2,3
0,0.0,0,0,0.0,1338.0,1776.0,6
1,219.5,1,1,15.61,3411.0,1168.0,9
0,100.0,0,1,4.0,0.0,21.88,1
8,199.7,1,1,126.0,3292.0,2683.0,7
0,246.1,0,1,23.11,0.0,203.7,2
4,909.0,5,1,328.3,2226.0,1774.0,4
1,300.0,0,1,91.52,0.0,1357.0,9
0,76.11,0,0,0.0,0.0,166.5,1
8,874.0,4,1,54.98,0.0,2081.0,3
0,12.86,0,0,0.0,0.0,708.7,4
0,0.0,0,0,0.0,0.0,19.69,1
3,100.0,0,1,32.52,0.0,312.1,3
0,0.0,0,0,0.0,0.0,179.4,2
1,507.7,2,2,51.67,4873.0,1203.0,6
0,0.0,0,0,0.0,0.01,61.73,3
0,125.8,0,1,8.68,0.0,571.9,9
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,17.26,1
1,0.0,0,0,0.0,0.0,215.6,3
1,103.0,1,1,11.98,0.0,809.7,5
0,5.35,0,0,0.0,4487.0,513.2,1
2,67.71,1,1,8.76,0.0,3137.0,6
0,0.0,0,0,0.0,0.0,0.0,0
0,0.0,0,0,0.0,0.0,540.4,4
0,100.0,2,1,1.07,0.0,607.0,2
1,0.0,10,0,0.0,0.0,3339.0,6
2,265.3,0,1,17.23,0.0,1988.0,7
0,25.36,0,0,0.0,0.0,3539.0,4
2,0.0,2,0,0.0,2988.0,811.7,5
0,0.0,0,0,0.0,0.0,0.56,1
0,356.7,1,1,39.51,0.0,619.5,5
0,0.0,0,0,0.0,0.0,0.0,0
3,100.0,4,1,10.0,0.0,2071.0,3
0,25.8,0,0,0.0,0.0,232.4,3
2,384.0,3,1,28.66,0.0,2045.0,3
5,218.0,0,1,80.0,0.0,2492.0,7
0,229.4,8,1,16.84,4501.0,1561.0,6
3,395.3,4,1,101.6,0.0,2887.0,6
9,500.0,3,1,47.1,0.0,2408.0,4
0,0.0,0,0,0.0,0.0,37.7,2
2,0.0,0,0,0.0,0.0,169.5,1
0,0.0,0,0,0.0,0.0,231.3,5
3,141.1,10,1,43.97,0.0,4218.0,10
0,246.4,0,1,26.18,0.0,308.5,3
0,0.0,0,0,0.0,0.0,0.0,0
0,60.76,0,0,0.0,0.0,59.92,1
0,151.0,1,1,68.6,0.0,254.0,3
1,218.9,6,1,128.7,6555.0,1702.0,5
0,0.0,0,0,0.0,0.0,31.77,1
2,0.0,0,0,0.0,2245.0,1295.0,5
3,444.9,0,1,89.31,405.5,1019.0,4
0,0.0,0,0,0.0,0.0,254.2,0
2,243.4,4,1,18.91,540.0,1425.0,3
0,0.0,0,0,0.0,0.0,54.58,1
5,131.7,1,1,6.5,1258.0,1137.0,5
1,106.3,3,1,5.83,84.24,777.3,6
4,579.0,2,1,101.1,0.0,2840.0,4
1,55.59,0,1,8.59,0.0,109.7,1
0,86.03,0,0,0.0,0.0,50.18,1
0,0.0,0,0,0.0,0.0,4.15,1
2,567.6,1,1,190.1,0.0,2779.0,7
7,422.0,0,1,36.34,0.0,1468.0,2
0,40.71,0,0,0.0,429.3,54.32,1
0,0.0,0,0,0.0,0.0,0.0,1
0,100.0,0,1,29.49,0.0,33.05,1
0,224.3,0,1,31.38,0.0,1753.0,4
0,57.33,0,0,0.0,0.0,124.7,1
0,0.0,0,0,0.0,0.0,549.6,1
0,72.38,0,0,0.0,0.0,240.3,4
6,982.9,7,1,97.59,6478.0,3401.0,8
0,100.0,0,1,11.65,0.0,70.4,1
3,0.0,6,0,0.0,0.0,3130.0,4
0,51.82,0,0,0.0,0.0,1204.0,7
0,0.0,0,0,0.0,0.0,132.4,4
1,120.5,1,1,128.7,0.0,2111.0,5
2,115.8,1,1,51.45,0.0,2154.0,7
2,294.8,5,1,189.8,0.0,1949.0,8
0,0.0,0,0,0.0,0.0,759.8,3
0,0.0,0,0,0.0,0.0,107.6,2
0,155.2,0,1,27.31,389.7,213.6,2
0,0.0,0,0,0.0,0.0,0.0,4
5,330.4,19,1,72.62,0.0,2137.0,7
0,0.0,0,0,0.0,0.0,1142.0,7
0,0.0,0,0,0.0,0.0,4.84,1
0,96.0,0,0,0.0,0.0,89.36,1
2,200.3,4,1,9.44,0.0,721.0,4
0,145.6,0,1,3.15,0.0,128.5,3
2,232.6,1,1,53.9,0.0,1933.0,3
0,0.0,0,0,0.0,0.0,18.59,1
0,63.36,0,0,0.0,0.0,82.5,0
0,0.0,0,0,0.0,0.0,0.0,0
1,0.0,0,0,0.0,0.0,1937.0,3
1,11.6,3,1,75.4,2744.0,1276.0,6
0,0.0,0,0,0.0,0.0,221.4,3
1,100.0,0,1,6.72,1460.0,1323.0,3
0,0.0,0,0,0.0,0.0,67.26,1
0,0.0,0,0,0.0,0.0,1699.0,1
1,175.0,5,1,44.2,1006.0,1340.0,5
5,157.4,0,1,72.11,0.0,3049.0,4
2,404.0,1,1,13.78,0.0,604.5,3
0,1.42,0,0,0.0,573.1,150.9,1
2,367.9,0,1,262.5,3481.0,990.8,6
0,119.3,0,1,0.0,0.0,166.7,4
6,91.4,10,1,93.5,0.0,1860.0,8
0,0.0,0,0,0.0,0.0,313.1,7
0,248.9,0,1,109.8,0.0,686.2,4
0,0.0,0,0,0.0,0.0,183.7,1
0,0.0,0,0,0.0,0.0,54.16,0
0,0.0,0,0,0.0,0.0,281.6,1
0,49.7,0,0,0.0,0.0,313.9,3
0,41.04,0,0,0.0,0.0,32.35,0
0,102.3,0,1,210.2,5553.0,1581.0,4
0,0.0,0,0,0.0,441.5,1249.0,6
3,446.1,2,1,15.59,888.3,1615.0,6
0,0.0,0,0,0.0,0.0,94.37,2
5,265.1,9,1,54.83,0.0,2438.0,5
6,22.05,3,0,0.0,1795.0,2870.0,7
0,47.3,0,0,0.0,0.0,39.14,2
0,79.98,0,0,0.0,0.0,47.44,2
0,100.0,0,1,3.19,0.0,551.6,2
0,249.2,0,1,38.82,0.0,499.7,4
0,157.2,0,1,2.57,1806.0,363.6,4
1,100.0,1,1,7.84,0.0,55.85,3
0,0.0,0,0,0.0,0.0,53.33,3
3,101.4,0,0,0.0,3548.0,1211.0,5
3,569.8,5,1,17.27,0.0,1620.0,2
3,0.0,0,0,0.0,8666.0,1674.0,7
0,0.0,0,0,0.0,0.0,233.1,3
0,81.91,1,0,0.0,0.0,1317.0,4
1,93.05,1,0,0.0,0.0,1100.0,4
0,0.0,0,0,0.0,0.0,83.24,0
0,96.8,0,0,0.0,3754.0,1288.0,4
5,475.0,4,1,54.27,0.0,1089.0,6
0,0.0,0,0,0.0,0.0,735.6,4
0,274.2,1,1,35.81,0.0,321.0,2
1,277.9,0,1,35.43,0.0,1868.0,3
5,341.4,2,1,11.76,2954.0,2873.0,8
3,413.0,3,1,20.93,0.0,1176.0,4
0,0.0,0,0,0.0,0.0,25.45,2
0,0.0,0,0,0.0,0.0,70.19,3
0,131.7,0,1,6.29,0.0,709.4,4
0,0.0,0,0,0.0,0.0,355.2,5
7,479.4,3,1,109.3,0.0,2815.0,5
0,81.78,1,0,0.0,0.0,275.3,3
0,100.0,0,1,22.81,0.0,322.4,5
0,0.0,0,0,0.0,4882.0,717.0,1
2,203.7,4,1,5.94,2161.0,1060.0,5
1,0.0,5,0,0.0,4434.0,964.6,5
0,119.3,0,1,6.12,0.0,912.7,2
0,0.0,0,0,0.0,0.0,0.0,0
3,396.8,2,1,113.6,1113.0,2634.0,8
0,23.4,0,0,0.0,0.0,782.6,2
2,0.0,0,0,0.0,0.0,1062.0,6
4,22.52,6,0,0.0,1433.0,941.3,4
4,428.9,1,1,132.1,2691.0,2530.0,9
4,201.7,5,1,230.4,9586.0,2920.0,5
0,23.22,0,0,0.0,0.0,29.57,2
0,95.2,0,0,0.0,0.0,24.42,2
0,100.0,0,1,6.88,0.0,238.7,3
1,133.7,0,1,52.31,43.1,1145.0,6
2,245.2,5,1,2.67,542.2,699.1,6
0,0.0,0,0,0.0,0.0,36.17,0
0,0.0,0,0,0.0,0.0,524.7,9
0,0.0,0,0,0.0,0.0,16.21,1
0,40.8,0,0,0.0,0.0,1568.0,9
3,261.7,1,1,10.97,0.0,1241.0,3
0,0.0,0,0,0.0,0.0,215.9,7
0,100.0,0,1,26.65,0.0,152.8,2
0,24.25,0,0,0.0,0.0,32.45,1
2,100.0,5,1,26.76,0.0,1460.0,4
1,0.0,0,0,0.0,0.0,466.7,7
1,175.0,1,1,11.53,0.0,909.7,2
1,44.53,0,0,0.0,0.0,1516.0,5
1,61.98,8,1,30.36,0.0,2004.0,3
0,0.0,0,0,0.0,0.0,0.0,0
2,0.0,0,0,0.0,6067.0,1543.0,8
0,0.0,0,0,0.0,1119.0,670.7,6
0,0.0,0,0,0.0,0.0,62.51,1
2,123.5,0,0,0.0,1300.0,1115.0,3
1,200.0,5,1,37.16,0.0,425.6,3
0,0.0,0,0,0.0,0.0,59.49,1
0,0.0,0,0,0.0,0.0,70.72,0
3,340.2,6,1,92.69,0.0,3013.0,5
2,80.0,8,2,0.0,4215.0,2032.0,4
0,0.0,0,0,0.0,0.0,219.6,1
0,39.89,0,1,1.93,0.0,4.9,1
2,376.4,1,1,216.8,2560.0,1846.0,4
0,58.05,0,0,0.0,491.2,597.9,2
0,12.12,0,1,2.5,0.0,214.5,5
0,87.08,0,0,0.0,0.0,1004.0,4
0,0.0,0,0,0.0,1159.0,380.8,3
3,514.8,1,1,98.96,0.0,2275.0,6
0,121.0,1,1,6.78,0.0,520.5,1
7,462.8,1,1,117.5,195.2,1966.0,4
2,12.96,0,0,0.0,0.0,77.38,1
7,44.83,5,0,0.0,5455.0,4471.0,7
0,32.9,0,0,0.0,0.0,33.62,2
1,0.0,0,0,0.0,0.0,190.2,1
0,0.0,0,0,0.0,0.0,248.0,4
2,89.2,5,1,1.62,0.0,2487.0,5
2,218.4,1,1,92.88,903.6,2233.0,5
0,56.76,0,0,0.0,0.0,657.6,5
1,97.39,0,1,12.26,5598.0,1551.0,6
0,0.0,0,0,0.0,0.0,0.0,4
0,300.0,0,2,32.81,0.0,215.4,2
7,200.0,0,1,3.58,1992.0,1869.0,6
0,0.0,0,0,0.0,0.0,1115.0,4
0,59.98,0,0,0.0,1637.0,1148.0,4
5,459.1,1,1,105.3,0.0,2642.0,6
0,0.0,1,0,0.0,0.0,370.6,2
2,0.0,1,0,0.0,0.0,956.0,6
0,12.24,0,0,0.0,0.0,111.3,1
4,51.6,1,0,0.0,1706.0,1249.0,6
0,0.0,0,0,0.0,0.0,19.44,4
0,76.44,0,0,0.0,2150.0,884.6,1
1,108.1,0,0,0.0,2776.0,1317.0,5
0,53.23,0,0,0.0,0.0,0.0,10
0,100.0,0,1,1.22,0.0,106.2,3
